,Num_block,Block_ID,Trial_ID,Resp_loc,Resp_conf,Correct,RT_resp,RT_conf,Wager,N,x_mean,Sub_ID
0,1.0,1.0,1.0,31.0,4.0,1.0,13.033644681003352,2.523760792999383,12.0,2.0,30.990505702620453,1
1,1.0,1.0,2.0,52.0,6.0,0.0,5.546234664001531,1.0870517270013806,0.0,4.0,57.119697007435704,1
2,1.0,1.0,3.0,73.0,4.0,0.0,7.908278352999332,0.8188676630015834,0.0,2.0,75.67844052875444,1
3,1.0,1.0,4.0,63.0,22.0,1.0,6.70923114299876,1.9916619710020314,5.0,6.0,60.13506889818771,1
4,1.0,1.0,5.0,61.0,8.0,0.0,8.132033010999294,0.9642593770004169,0.0,3.0,74.87288579114012,1
5,1.0,1.0,6.0,57.0,14.0,0.0,7.4073260340010165,0.9308208590009599,0.0,4.0,36.451998843181535,1
6,1.0,1.0,7.0,50.0,8.0,1.0,2.6376089730001695,2.141399627998908,10.0,2.0,48.24269139876734,1
7,1.0,1.0,8.0,47.0,14.0,1.0,9.89880085799814,1.2640483659997699,7.0,5.0,45.70509181764586,1
8,1.0,1.0,9.0,33.0,12.0,1.0,10.217521288999706,0.8639675169979455,8.0,5.0,34.51843597920512,1
9,1.0,1.0,10.0,42.0,10.0,0.0,11.915162015000533,0.8340930349986593,0.0,3.0,49.167031236387196,1
10,1.0,1.0,11.0,48.0,14.0,0.0,8.915045996000117,1.4947112959998776,0.0,3.0,35.160024265468756,1
11,1.0,1.0,12.0,84.0,10.0,1.0,4.632582138001453,1.2871384250029223,9.0,2.0,84.4870148703811,1
12,1.0,1.0,13.0,58.0,12.0,1.0,7.8394171919971996,0.729220510002051,8.0,4.0,57.91445275221965,1
13,1.0,1.0,14.0,58.0,14.0,0.0,6.984353875999659,1.2809935980003502,0.0,6.0,45.47915376199137,1
14,1.0,1.0,15.0,64.0,14.0,0.0,11.319285355999455,2.1984686630021315,0.0,6.0,52.1619766675652,1
15,1.0,1.0,16.0,66.0,10.0,1.0,8.40852495099898,0.6792619539992302,9.0,5.0,61.20564501559669,1
16,1.0,1.0,17.0,43.0,20.0,1.0,6.633782799002802,1.2875012350014003,6.0,3.0,43.44067075487339,1
17,1.0,1.0,18.0,32.0,4.0,0.0,10.43233618999875,0.6306801319988153,0.0,2.0,27.95068079005825,1
18,1.0,1.0,19.0,26.0,6.0,1.0,8.964200572001573,2.5102303800013033,11.0,3.0,26.77021702142319,1
19,1.0,1.0,20.0,60.0,12.0,1.0,11.257430943001964,1.0064269229987985,8.0,6.0,60.91783433189036,1
20,1.0,1.0,21.0,52.0,12.0,1.0,9.691841251998994,0.5664749239986122,8.0,5.0,46.84094875736887,1
21,1.0,1.0,22.0,68.0,10.0,1.0,7.191387876999215,0.6184461720004037,9.0,3.0,69.63239742385916,1
22,1.0,1.0,23.0,27.0,10.0,1.0,10.184003325000958,1.4003297859999293,9.0,4.0,26.63645621533407,1
23,1.0,1.0,24.0,40.0,8.0,0.0,7.702776373000233,0.5273295049992157,0.0,6.0,46.17545081509011,1
